window_start,window_end,market_slug,open_price,close_price,token_ids
2026-06-23T04:40:00+00:00,2026-06-23T04:45:00+00:00,btc-updown-5m-1782189600,63854.01,,"[""21696491276561794624006466673901859158142792073741222644605679693314324914086"", ""70409244673633128325182506595746359915053052832127647659041466591942328652175""]"
2026-06-23T04:45:00+00:00,2026-06-23T04:50:00+00:00,btc-updown-5m-1782189900,63816.0,,"[""49480747794446446025742347870365929841189044666968467619419129695949509713066"", ""91492169487234121048640244600465394883849707503777329212418626554156831932765""]"
2026-06-23T04:50:00+00:00,2026-06-23T04:55:00+00:00,btc-updown-5m-1782190200,63830.58,,"[""67485073281673929796811848472273883596359114508112801935446348461202873934283"", ""45237776851487667704676081928764734442969066825832560375460858893910338066768""]"
2026-06-23T04:55:00+00:00,2026-06-23T05:00:00+00:00,btc-updown-5m-1782190500,63697.98,,"[""74054201083423463186895012132883899089511164526389416282312317470351859620920"", ""108402895627359695882536921629076455664947133412075190325928813773409387194576""]"
2026-06-23T05:00:00+00:00,2026-06-23T05:05:00+00:00,btc-updown-5m-1782190800,63633.31,,"[""49646666895188774636181241590246349808575985162579013771190646065956196129913"", ""14278908329093735508501505283023126345168502737966076963841121224825256833707""]"
2026-06-23T05:05:00+00:00,2026-06-23T05:10:00+00:00,btc-updown-5m-1782191100,63698.0,,"[""110547790646206540257773053492170160146180289738732114319615382837177789250583"", ""84260474684844303337820864109655493878638064147526914051095443535138215922690""]"
2026-06-23T05:10:00+00:00,2026-06-23T05:15:00+00:00,btc-updown-5m-1782191400,63684.0,,"[""69290319913567096943411055705446212220457895497214427550995237116994754482098"", ""90858658516998146401620545703247171030169222738678237142325499620422792124419""]"
2026-06-23T05:15:00+00:00,2026-06-23T05:20:00+00:00,btc-updown-5m-1782191700,63617.91,,"[""105503537177451849737649323721025090028978370153427279237556705332690816956290"", ""53766661863578570352585576466491899225788812498522521450181462881080740484231""]"
2026-06-23T05:20:00+00:00,2026-06-23T05:25:00+00:00,btc-updown-5m-1782192000,63560.02,,"[""4172297629671047111962833847639600530833517174419124355033062999125178681208"", ""23056563399119959372189937787434710368515764580924079703875045500209876451268""]"
2026-06-23T05:25:00+00:00,2026-06-23T05:30:00+00:00,btc-updown-5m-1782192300,63468.0,,"[""87257508109155064963481885852374141958182116833944062931214307127145948076220"", ""114594167434419449010967153340735853589564660997197451688263626587405713695961""]"
2026-06-23T05:30:00+00:00,2026-06-23T05:35:00+00:00,btc-updown-5m-1782192600,63473.99,,"[""61916007874210145700024098002989640761711002194218301098359426922790777245473"", ""110039795761520120836567081874952792227672311909878411059365549962918213640148""]"
2026-06-23T05:35:00+00:00,2026-06-23T05:40:00+00:00,btc-updown-5m-1782192900,63449.99,,"[""56725557191001032797455061465039086667341213107452704699913775509647084613456"", ""65129762992473198436289040238818388196636828779786717643500665329572998954747""]"
2026-06-23T05:40:00+00:00,2026-06-23T05:45:00+00:00,btc-updown-5m-1782193200,63461.53,,"[""70296016803531294291178344321733135121799146334378938428807307006377084583758"", ""23489107029986212447493138774738668435884107926751080753874456081802256579943""]"
2026-06-23T05:45:00+00:00,2026-06-23T05:50:00+00:00,btc-updown-5m-1782193500,63445.66,,"[""60804089734849692498685810098053655153295902781738285119160572738713130479569"", ""6679473339714758240909095133096970566933125584359349470437513934453656775755""]"
2026-06-23T05:50:00+00:00,2026-06-23T05:55:00+00:00,btc-updown-5m-1782193800,63390.0,,"[""100180183842750380486499088286508431222315533284575535920864528741749684500882"", ""45789111461455182397807955931720684578814794067079650275303811057650005840602""]"
2026-06-23T05:55:00+00:00,2026-06-23T06:00:00+00:00,btc-updown-5m-1782194100,63392.81,,"[""7386918354205122196270235118303569156931185697416914373782506649256411638449"", ""100245663729156249313114127763428936291091843419820069244846593498574460667624""]"
2026-06-23T06:00:00+00:00,2026-06-23T06:05:00+00:00,btc-updown-5m-1782194400,,,"[""70153606547876826115011136890275208314281899884801253432186914158415940540966"", ""65461974199371954066088295842757149249011629982856780479464164418986212269010""]"
2026-06-23T06:05:00+00:00,2026-06-23T06:10:00+00:00,btc-updown-5m-1782194700,63352.96,,"[""61208512630442334882277458254963825434127812392698089108482399974159314742961"", ""111546948016491283170153312703714615626068051914105572446003650476691541637092""]"
2026-06-23T06:10:00+00:00,2026-06-23T06:15:00+00:00,btc-updown-5m-1782195000,63174.0,,"[""109241684147365013970913515718929955289250451421234645064173017308295643113401"", ""73575847579959100463744101278833455955427015469920052343212374261102538266786""]"
2026-06-23T06:15:00+00:00,2026-06-23T06:20:00+00:00,btc-updown-5m-1782195300,63209.99,,"[""40594013819391030166163067971516390559364135479203457181615546933800649903760"", ""20797138627526892029483407041065711791056898424974909705757859719308570570024""]"
2026-06-23T06:20:00+00:00,2026-06-23T06:25:00+00:00,btc-updown-5m-1782195600,63027.76,,"[""19476062915387266439948173179850977042278058214345773761607101215550884934212"", ""75208207147658515196178846124093008828183101912994293261703424130692165791164""]"
2026-06-23T06:25:00+00:00,2026-06-23T06:30:00+00:00,btc-updown-5m-1782195900,62662.02,,"[""8676336023623212629723987545337242615764466946637756073452263163928829506241"", ""26670608064715444156783608195537074934389197644623755374387070112282130143292""]"
2026-06-23T06:30:00+00:00,2026-06-23T06:35:00+00:00,btc-updown-5m-1782196200,62730.01,,"[""102771699173934350042699697102375123241410544075560766400756910911361571378099"", ""107248642230939714696683816429429423292775444307443405988368746017565070930322""]"
2026-06-23T06:35:00+00:00,2026-06-23T06:40:00+00:00,btc-updown-5m-1782196500,62900.01,,"[""99906577104178913898135446342161988616152677792569331568263939688030547654789"", ""44815810718567509796532958770012956699592193401816478664143582472082726267673""]"
2026-06-23T06:40:00+00:00,2026-06-23T06:45:00+00:00,btc-updown-5m-1782196800,62914.47,,"[""63629868952545607495904852563020863250987512680280737045417170225253350348950"", ""8845840562303930627902562799255658154435238945050565089097947815236257941328""]"
2026-06-23T06:45:00+00:00,2026-06-23T06:50:00+00:00,btc-updown-5m-1782197100,62946.03,,"[""65637567077854092380756580813304324458037739637747318849077633653615455328834"", ""43196906237626247192837722004882441958348012750406414297753984735941295853615""]"
2026-06-23T06:50:00+00:00,2026-06-23T06:55:00+00:00,btc-updown-5m-1782197400,62920.01,,"[""115493734712257019849474014387928458019546553283197523238470210990217331590883"", ""86949550783671838415113321133246074040932503796461903016225009657255177137079""]"
2026-06-23T06:55:00+00:00,2026-06-23T07:00:00+00:00,btc-updown-5m-1782197700,62944.99,,"[""112412336964817815017054446590118854902888550327876242961586877242193005392313"", ""25659435221138281803001977652989878812107311284015004077446136962095120985244""]"
2026-06-23T07:00:00+00:00,2026-06-23T07:05:00+00:00,btc-updown-5m-1782198000,62895.54,,"[""49852802599641533417906949337375839934853920126467398596661847466933145515643"", ""65861718452038677078981768505794584113844988287098714167346343070441596441727""]"
2026-06-23T07:05:00+00:00,2026-06-23T07:10:00+00:00,btc-updown-5m-1782198300,62950.01,,"[""113057822015092067026626222067240976378849565205224301658405117558942271333580"", ""57255156784995068089440148311097717944385871781606873687307444616253053526343""]"
2026-06-23T07:10:00+00:00,2026-06-23T07:15:00+00:00,btc-updown-5m-1782198600,63026.0,,"[""49495732353369051008761942455192782236945573863787862710601151409408936823458"", ""85070480208808646859307027576176679957682496380693749298130335043962943253915""]"
