ts,resolved_ts,side,entry_price,delta,p_model,pnl,outcome,window_start,sigma,dfo,snr,ofi1,ofi5,btc
2026-05-29T23:43:00.254631+00:00,2026-05-29T23:51:20.675879+00:00,YES,0.82,22.5,0.6048567673378833,21.41,UP,2026-05-29T23:40:00+00:00,3.3077100574831934e-06,26.45075396825397,,,,
2026-05-29T23:53:00.221128+00:00,2026-05-30T00:01:31.119738+00:00,YES,0.73,38.77,0.677376068248327,36.02,UP,2026-05-29T23:50:00+00:00,2.818857342717795e-06,30.458901960784317,,,,
2026-05-30T00:04:30.608462+00:00,2026-05-30T00:07:18.867481+00:00,NO,0.91,-20.62,0.8510652689270912,9.72,DOWN,2026-05-30T00:00:00+00:00,5.04851527616811e-06,6.015177865612649,105.78,-63179.0,-605556.0,73447.185
2026-05-30T00:08:14.284413+00:00,2026-05-30T00:17:14.214271+00:00,YES,0.71,20.36,0.6268503071950591,39.79,UP,2026-05-30T00:05:00+00:00,5.114373261401655e-06,18.116303501945527,,,,
2026-05-30T00:13:43.137460+00:00,2026-05-30T00:17:35.170816+00:00,NO,0.78,-25.36,0.7102306808522023,27.47,DOWN,2026-05-30T00:10:00+00:00,4.287439626254462e-06,-16.30764705882353,67.066,-12834.0,364985.0,73494.63
2026-05-30T00:18:00.285529+00:00,2026-05-30T00:22:39.678602+00:00,YES,0.87,29.79,0.6619256666333655,-100.0,DOWN,2026-05-30T00:15:00+00:00,4.074202890747874e-06,27.47350194552529,,,,
2026-05-30T00:33:00.072458+00:00,2026-05-30T00:37:31.411848+00:00,NO,0.84,-30.54,0.6175344516411909,18.6,DOWN,2026-05-30T00:30:00+00:00,3.889847246969934e-06,-34.56149019607843,54.613,33828.0,-219324.5,73439.725
2026-05-30T00:38:00.345615+00:00,2026-05-30T00:43:36.576199+00:00,YES,0.93,72.13,0.7602726132796114,7.42,UP,2026-05-30T00:35:00+00:00,3.683052973230562e-06,43.058203125,,,,
2026-05-30T00:53:00.780661+00:00,2026-05-30T00:59:32.025358+00:00,YES,0.9,44.34,0.7331502987623073,-100.0,DOWN,2026-05-30T00:50:00+00:00,5.416908671716523e-06,29.806039215686276,,,,
2026-05-30T00:58:00.871225+00:00,2026-05-30T01:05:38.322760+00:00,YES,0.81,34.6,0.6647682833679387,-100.0,DOWN,2026-05-30T00:55:00+00:00,7.495274679997392e-06,30.477821011673154,,,,
2026-05-30T01:03:56.705937+00:00,2026-05-30T01:10:44.153978+00:00,YES,0.88,22.12,0.6957339807942096,13.36,UP,2026-05-30T01:00:00+00:00,8.400943040517107e-06,3.9213725490196074,,,,
2026-05-30T01:08:42.624311+00:00,2026-05-30T01:15:47.734821+00:00,YES,0.87,24.23,0.6767726884139654,14.62,UP,2026-05-30T01:05:00+00:00,3.453603068456399e-06,8.72050980392157,,,,
2026-05-30T01:19:21.783297+00:00,2026-05-30T01:22:14.202900+00:00,YES,0.9,21.14,0.7909747194634025,10.91,UP,2026-05-30T01:15:00+00:00,4.144318663155107e-06,-1.4378515625000001,,,,
2026-05-30T01:24:46.624733+00:00,2026-05-30T01:31:04.453106+00:00,YES,0.91,20.58,0.988594406713676,9.72,UP,2026-05-30T01:20:00+00:00,4.642294210471048e-06,3.0101171875,,,,
2026-05-30T01:39:13.823602+00:00,2026-05-30T01:43:55.577889+00:00,YES,0.91,27.0,0.927728386889098,9.72,UP,2026-05-30T01:35:00+00:00,4.548869595000964e-06,14.037829457364342,,,,
2026-05-30T01:43:00.413698+00:00,2026-05-30T01:48:42.213788+00:00,NO,0.8,-21.56,0.6736771263142143,24.36,DOWN,2026-05-30T01:40:00+00:00,3.574423902446819e-06,-28.568062015503877,42.756,-2168.0,-412903.0,73614.15
2026-05-30T01:48:00.204249+00:00,2026-05-30T01:53:47.669282+00:00,YES,0.82,23.76,0.656189930100229,21.41,UP,2026-05-30T01:45:00+00:00,3.145535796392465e-06,24.97836575875486,,,,
2026-05-30T01:53:27.191784+00:00,2026-05-30T02:00:01.301232+00:00,NO,0.94,-23.26,0.6943420254017532,-100.0,UP,2026-05-30T01:50:00+00:00,3.2442043458289892e-06,-15.101899224806202,53.454,42736.0,-959594.0,73608.72
2026-05-30T02:03:00.755119+00:00,2026-05-30T02:09:31.411443+00:00,YES,0.95,48.1,0.7929926287936384,5.21,UP,2026-05-30T02:00:00+00:00,2.8922157845638555e-06,34.662000000000006,,,,
2026-05-30T02:13:00.468132+00:00,2026-05-30T02:19:05.093724+00:00,NO,0.86,-21.43,0.641794103467431,15.92,DOWN,2026-05-30T02:10:00+00:00,2.4059977110613898e-06,-5.551550387596899,58.416,248119.0,348857.0,73664.0
2026-05-30T02:23:00.519934+00:00,2026-05-30T02:30:58.655146+00:00,NO,0.71,-44.79,0.8043146203791789,39.79,DOWN,2026-05-30T02:20:00+00:00,3.4027497110980077e-06,-35.26546875,98.777,-191276.0,-820512.2,73616.34400000001
2026-05-30T02:33:00.333944+00:00,2026-05-30T02:40:48.204025+00:00,YES,0.8,39.86,0.7358133456307767,24.36,UP,2026-05-30T02:30:00+00:00,3.457014019235064e-06,47.149137254901966,,,,
2026-05-30T02:43:00.497167+00:00,2026-05-30T02:51:17.183850+00:00,YES,0.88,20.08,0.601849609513482,13.36,UP,2026-05-30T02:40:00+00:00,3.5409559854627535e-06,8.361739130434783,,,,
2026-05-30T02:53:00.738940+00:00,2026-05-30T03:00:04.574970+00:00,YES,0.86,29.15,0.6463448137215901,15.92,UP,2026-05-30T02:50:00+00:00,3.3444537950515476e-06,35.150474308300396,,,,
2026-05-30T03:03:00.235028+00:00,2026-05-30T03:11:44.807270+00:00,NO,0.66,-35.01,0.6732666087844388,-100.0,UP,2026-05-30T03:00:00+00:00,4.106819402346225e-06,-18.571960784313724,50.167,-402137.0,-558803.0,73748.81
2026-05-30T03:08:00.807094+00:00,2026-05-30T03:12:05.210901+00:00,NO,0.61,-29.66,0.6771573230803747,62.52,DOWN,2026-05-30T03:05:00+00:00,3.9172028655321816e-06,-22.18556862745098,57.912,-168866.0,813287.0,73766.76
2026-05-30T03:13:00.057813+00:00,2026-05-30T03:17:12.746270+00:00,NO,0.89,-25.18,0.6509501375365851,12.12,DOWN,2026-05-30T03:10:00+00:00,3.0049963747026725e-06,-21.43889328063241,59.06,-91328.0,1532593.5,73767.89
2026-05-30T03:18:00.752733+00:00,2026-05-30T03:25:04.598339+00:00,NO,0.92,-35.22,0.7074537692270819,8.56,DOWN,2026-05-30T03:15:00+00:00,2.1461757760095326e-06,-23.137509881422925,124.103,-363546.0,-1334812.6666666667,73736.19666666667
2026-05-30T03:24:36.907999+00:00,2026-05-30T03:27:48.790501+00:00,NO,0.95,-26.29,0.9823636197157349,5.21,DOWN,2026-05-30T03:20:00+00:00,2.9194870344247954e-06,-2.4242687747035574,295.612,111899.0,139112.0,73705.7
2026-05-30T03:28:07.318293+00:00,2026-05-30T03:32:56.400247+00:00,NO,0.81,-21.53,0.6381233175342521,22.86,DOWN,2026-05-30T03:25:00+00:00,3.0639458546300685e-06,-12.152156862745098,59.465,-380906.0,-578540.0,73669.14
2026-05-30T03:33:00.307030+00:00,2026-05-30T03:37:44.666644+00:00,NO,0.95,-54.16,0.7619480913785659,5.21,DOWN,2026-05-30T03:30:00+00:00,4.661068892914883e-06,-32.906837944664034,68.533,-149892.33333333334,-803110.6666666666,73618.47666666667
2026-05-30T03:38:00.128600+00:00,2026-05-30T03:43:14.268880+00:00,NO,0.85,-24.62,0.6268473773911558,17.24,DOWN,2026-05-30T03:35:00+00:00,2.9704127896212e-06,-16.392134387351778,67.208,21221.0,-125764.0,73593.37
2026-05-30T03:48:00.742292+00:00,2026-05-30T03:53:21.396200+00:00,YES,0.57,29.97,0.6539412946851559,73.94,UP,2026-05-30T03:45:00+00:00,3.04309995682112e-06,29.17669291338583,,,,
2026-05-30T03:53:00.782797+00:00,2026-05-30T03:58:29.781160+00:00,NO,0.83,-23.22,0.6205531982723124,19.98,DOWN,2026-05-30T03:50:00+00:00,3.570017819369234e-06,-19.60255905511811,43.134,-39150.0,-568544.5,73560.02
2026-05-30T03:58:01.806140+00:00,2026-05-30T04:03:19.403430+00:00,NO,0.92,-22.01,0.6154569890797821,8.56,DOWN,2026-05-30T03:55:00+00:00,1.9716180792752738e-06,-17.937579365079365,79.939,-75724.33333333333,-262513.6666666667,73526.67666666667
2026-05-30T04:03:00.835058+00:00,2026-05-30T04:08:24.532222+00:00,YES,0.56,27.98,0.7048639564020758,-100.0,DOWN,2026-05-30T04:00:00+00:00,3.0276637107322885e-06,22.613960784313722,,,,
2026-05-30T04:28:04.717291+00:00,2026-05-30T04:34:05.452696+00:00,NO,0.95,-57.96,0.6370946667511709,5.21,DOWN,2026-05-30T04:25:00+00:00,5.939008094901562e-06,-38.50157088122605,53.288,-318169.0,-1744252.0,73358.35
2026-05-30T04:33:11.076865+00:00,2026-05-30T04:39:33.514967+00:00,NO,0.87,-39.56,0.6000690888717838,14.62,DOWN,2026-05-30T04:30:00+00:00,6.7298161380031554e-06,-37.34542635658915,36.152,-484628.5,-1866588.0,73311.10999999999
2026-05-30T04:38:27.292282+00:00,2026-05-30T04:44:58.804508+00:00,YES,0.51,33.69,0.6001779383194891,94.52,UP,2026-05-30T04:35:00+00:00,1.1118464800846555e-05,24.016679389312976,,,,
2026-05-30T04:44:35.428388+00:00,2026-05-30T04:49:44.167956+00:00,YES,0.61,26.59,0.7750065412822564,62.52,UP,2026-05-30T04:40:00+00:00,4.866214817796483e-06,-0.540810810810811,,,,
2026-05-30T04:48:26.580998+00:00,2026-05-30T04:54:50.953023+00:00,YES,0.64,34.36,0.6012532473538308,54.92,UP,2026-05-30T04:45:00+00:00,4.853791108060557e-06,16.624612403100773,,,,
2026-05-30T05:04:18.547645+00:00,2026-05-30T05:10:03.106880+00:00,YES,0.58,127.65,0.9999937787938209,70.93,UP,2026-05-30T05:00:00+00:00,9.185917411267715e-05,108.29701030927835,,,,
2026-05-30T05:14:22.007875+00:00,2026-05-30T05:20:34.005988+00:00,NO,0.67,-30.61,0.6007406538904905,48.03,DOWN,2026-05-30T05:10:00+00:00,4.751721554480611e-06,-12.406956521739131,35.947,-104799.0,-181055.0,73494.01
2026-05-30T05:29:35.246443+00:00,2026-05-30T05:36:29.360301+00:00,YES,0.83,20.14,0.6016259867333853,-100.0,DOWN,2026-05-30T05:25:00+00:00,2.9044039434064815e-06,9.727937743190662,,,,
2026-05-30T05:38:00.263481+00:00,2026-05-30T05:46:37.085033+00:00,YES,0.94,31.21,0.6940506777627531,6.3,UP,2026-05-30T05:35:00+00:00,2.4172714163472837e-06,19.73609022556391,,,,
2026-05-30T05:48:00.886067+00:00,2026-05-30T05:57:09.607231+00:00,YES,0.95,47.75,0.7715525805466754,5.21,UP,2026-05-30T05:45:00+00:00,3.2739715688679565e-06,26.11043650793651,,,,
2026-05-30T05:54:08.680643+00:00,2026-05-30T05:57:09.752437+00:00,NO,0.92,-22.11,0.7881188521025304,8.56,DOWN,2026-05-30T05:50:00+00:00,3.5602084448231127e-06,-9.278007968127492,158.354,-15842.0,273965.0,73594.12
2026-05-30T06:08:00.129460+00:00,2026-05-30T06:12:23.070081+00:00,NO,0.58,-30.26,0.6657449542766669,70.93,DOWN,2026-05-30T06:05:00+00:00,4.20135542631929e-06,-38.90082352941177,55.926,-63586.5,482716.25,73549.6875
2026-05-30T06:23:00.845130+00:00,2026-05-30T06:27:34.201944+00:00,YES,0.87,41.36,0.7219045620454709,14.62,UP,2026-05-30T06:20:00+00:00,1.981329116399915e-06,40.16881422924901,,,,
2026-05-30T06:43:00.322698+00:00,2026-05-30T06:49:33.568987+00:00,NO,0.84,-25.59,0.6472298522545762,18.6,DOWN,2026-05-30T06:40:00+00:00,3.519318721331844e-06,-13.639762845849804,48.647,-102857.0,-186504.0,73643.52
2026-05-30T06:48:00.866079+00:00,2026-05-30T06:54:43.378844+00:00,NO,0.69,-36.06,0.7036816192455845,43.78,DOWN,2026-05-30T06:45:00+00:00,3.528621506620806e-06,-21.6640234375,69.664,24183.0,474143.0,73624.0
2026-05-30T06:53:47.282944+00:00,2026-05-30T06:59:12.214633+00:00,NO,0.65,-21.28,0.6975926499097199,-100.0,UP,2026-05-30T06:50:00+00:00,2.843995982660834e-06,-6.305019607843137,98.308,-128376.0,950833.0,73592.01
2026-05-30T06:58:00.069276+00:00,2026-05-30T07:04:42.304833+00:00,NO,0.91,-41.55,0.7299824979285862,9.72,DOWN,2026-05-30T06:55:00+00:00,4.02910985087683e-06,-31.862173913043478,61.696,172958.0,-494278.0,73584.91666666667
2026-05-30T07:03:00.118400+00:00,2026-05-30T07:09:50.739300+00:00,NO,0.92,-34.98,0.6971695893623275,8.56,DOWN,2026-05-30T07:00:00+00:00,2.8086721798870488e-06,-20.885238095238094,98.545,-82773.5,342526.5,73550.01
2026-05-30T07:18:00.606414+00:00,2026-05-30T07:25:04.814774+00:00,YES,0.63,20.33,0.6276701079051666,57.37,UP,2026-05-30T07:15:00+00:00,3.370540043904916e-06,20.5606640625,,,,
2026-05-30T07:28:00.399208+00:00,2026-05-30T07:35:14.853307+00:00,YES,0.91,21.41,0.684603129596397,9.72,UP,2026-05-30T07:25:00+00:00,1.8817037035843006e-06,16.556324110671937,,,,
2026-05-30T07:38:35.623239+00:00,2026-05-30T07:45:04.417443+00:00,NO,0.95,-58.3,0.9189569585417351,5.21,DOWN,2026-05-30T07:35:00+00:00,3.3678375989322703e-06,-51.14454545454545,152.172,-55025.0,-487599.0,73503.68
2026-05-30T07:48:21.773083+00:00,2026-05-30T07:55:14.557652+00:00,YES,0.79,21.87,0.6738001043746897,25.89,UP,2026-05-30T07:45:00+00:00,2.846907230140797e-06,14.814071146245059,,,,
2026-05-30T08:13:00.713142+00:00,2026-05-30T08:21:35.358901+00:00,NO,0.52,-22.16,0.7067490828401126,-100.0,UP,2026-05-30T08:10:00+00:00,2.688346079390791e-06,-14.246771653543309,58.276,136205.0,396132.0,73540.01
2026-05-30T08:24:25.800413+00:00,2026-05-30T08:27:18.599382+00:00,YES,0.63,22.66,0.971722096871611,57.37,UP,2026-05-30T08:20:00+00:00,1.7167420803632138e-06,10.588267716535434,,,,
2026-05-30T08:59:58.690829+00:00,2026-05-30T09:04:22.579619+00:00,YES,0.85,20.07,1.0,17.24,UP,2026-05-30T08:55:00+00:00,5.786285560397749e-06,-2.914722222222222,,,,
2026-05-30T09:03:22.858802+00:00,2026-05-30T09:09:30.517347+00:00,NO,0.66,-20.03,0.6624560753507307,-100.0,UP,2026-05-30T09:00:00+00:00,3.74619252354849e-06,-14.541778656126484,47.016,1101991.0,4618141.0,73510.01000000001
2026-05-30T09:18:00.293323+00:00,2026-05-30T09:25:45.079921+00:00,YES,0.66,32.69,0.7104287621844927,-100.0,DOWN,2026-05-30T09:15:00+00:00,2.309118141383426e-06,12.693122529644269,,,,
2026-05-30T09:28:44.043182+00:00,2026-05-30T09:35:34.708486+00:00,YES,0.78,24.31,0.7421983087104647,27.47,UP,2026-05-30T09:25:00+00:00,1.8482331818523177e-06,14.579055118110237,,,,
2026-05-30T09:53:00.517891+00:00,2026-05-30T10:01:14.341635+00:00,YES,0.83,41.05,0.7633173478612395,19.98,UP,2026-05-30T09:50:00+00:00,2.8884126068055956e-06,31.012412451361865,,,,
2026-05-30T10:04:11.780859+00:00,2026-05-30T10:11:26.848412+00:00,NO,0.54,-22.9,0.8392441052091462,-100.0,UP,2026-05-30T10:00:00+00:00,2.4777324963879967e-06,-6.838968253968254,129.075,-26529.0,329029.0,73592.57
2026-05-30T10:08:46.318721+00:00,2026-05-30T10:16:31.854991+00:00,YES,0.65,21.02,0.7241344050262608,52.55,UP,2026-05-30T10:05:00+00:00,3.6145000561702965e-06,0.41271653543307074,,,,
2026-05-30T10:19:02.197093+00:00,2026-05-30T10:22:57.647239+00:00,YES,0.55,27.42,0.8387326979608458,80.29,UP,2026-05-30T10:15:00+00:00,1.4522388291936472e-06,12.420277777777777,,,,
2026-05-30T10:23:00.138927+00:00,2026-05-30T10:28:07.780600+00:00,NO,0.83,-30.88,0.7340744615061517,-100.0,UP,2026-05-30T10:20:00+00:00,2.650282824696784e-06,-17.991686274509803,73.746,-191216.0,-1035213.0,73626.0
2026-05-30T10:28:00.466932+00:00,2026-05-30T10:33:15.591176+00:00,NO,0.94,-37.53,0.7769140686916125,6.3,DOWN,2026-05-30T10:25:00+00:00,3.4893400733994863e-06,-28.60620553359684,72.855,-197894.0,392787.0,73631.83333333333
2026-05-30T10:43:00.808459+00:00,2026-05-30T10:48:06.618724+00:00,YES,0.58,27.64,0.713148644507269,70.93,UP,2026-05-30T10:40:00+00:00,2.965828605194542e-06,23.378858267716534,,,,
2026-05-30T10:58:00.386324+00:00,2026-05-30T11:04:43.121094+00:00,NO,0.75,-41.94,0.8443712729509283,-100.0,UP,2026-05-30T10:55:00+00:00,2.6314651888103027e-06,-26.9591796875,99.325,-59936.0,-228737.0,73616.22
2026-05-30T11:08:57.986858+00:00,2026-05-30T11:14:54.443349+00:00,NO,0.93,-20.34,0.7718849397848704,7.42,DOWN,2026-05-30T11:05:00+00:00,1.0139501386892255e-06,-7.081857707509881,244.752,-107976.5,-205163.5,73623.265
2026-05-30T11:18:51.604346+00:00,2026-05-30T11:25:11.761885+00:00,NO,0.55,-22.01,0.7677113421109825,80.29,DOWN,2026-05-30T11:15:00+00:00,2.7348270167591086e-06,-3.114685039370079,82.863,-94766.0,-137026.0,73590.25
2026-05-30T11:23:27.331490+00:00,2026-05-30T11:29:57.786983+00:00,NO,0.56,-21.12,0.6978141730215076,-100.0,UP,2026-05-30T11:20:00+00:00,2.0744527231287197e-06,-11.047450980392156,80.833,-213183.0,-491897.0,73566.89
2026-05-30T11:29:40.028620+00:00,2026-05-30T11:34:42.925235+00:00,YES,0.85,21.56,0.9983103289820436,-100.0,DOWN,2026-05-30T11:25:00+00:00,2.475877223928163e-06,-3.396549019607843,,,,
2026-05-30T11:38:00.425118+00:00,2026-05-30T11:44:32.438263+00:00,YES,0.94,27.21,0.7316516151657938,6.3,UP,2026-05-30T11:35:00+00:00,1.1322418823944997e-06,15.91287401574803,,,,
2026-05-30T11:53:00.074323+00:00,2026-05-30T12:00:47.341496+00:00,NO,0.91,-26.07,0.7225616513566164,-100.0,UP,2026-05-30T11:50:00+00:00,2.068298562368304e-06,-20.22625,101.935,47118.5,-245127.0,73585.205
2026-05-30T12:23:00.068401+00:00,2026-05-30T12:31:28.600857+00:00,YES,0.7,22.86,0.7089906606823628,41.75,UP,2026-05-30T12:20:00+00:00,2.5888719885248923e-06,21.64174418604651,,,,
2026-05-30T12:28:00.912811+00:00,2026-05-30T12:32:29.599342+00:00,YES,0.88,42.77,0.8150021123233722,13.36,UP,2026-05-30T12:25:00+00:00,2.969996464126591e-06,16.484961240310078,,,,
2026-05-30T12:33:00.668774+00:00,2026-05-30T12:37:33.281740+00:00,YES,0.93,53.96,0.8260872119391038,7.42,UP,2026-05-30T12:30:00+00:00,3.969016740174934e-06,43.25956349206349,,,,
2026-05-30T12:48:00.256906+00:00,2026-05-30T12:52:46.934427+00:00,NO,0.75,-28.28,0.6881542420419315,32.45,DOWN,2026-05-30T12:45:00+00:00,2.316908601916462e-06,-20.71744094488189,81.524,21091.0,-234362.0,73661.03
2026-05-30T12:58:00.189496+00:00,2026-05-30T13:03:13.169059+00:00,YES,0.94,43.12,0.7731676064052826,6.3,UP,2026-05-30T12:55:00+00:00,2.630420727603097e-06,27.093426294820716,,,,
2026-05-30T13:03:00.945918+00:00,2026-05-30T13:08:18.276740+00:00,YES,0.92,37.28,0.7557912413277823,8.56,UP,2026-05-30T13:00:00+00:00,2.455057336841516e-06,17.00111111111111,,,,
2026-05-30T13:08:00.632976+00:00,2026-05-30T13:13:03.927242+00:00,YES,0.93,30.13,0.7529647478820825,7.42,UP,2026-05-30T13:05:00+00:00,2.6843115105962992e-06,23.03031496062992,,,,
2026-05-30T13:23:00.518177+00:00,2026-05-30T13:28:32.260652+00:00,YES,0.92,39.99,0.6423968675829772,8.56,UP,2026-05-30T13:20:00+00:00,7.406389275061088e-06,30.92952755905512,,,,
2026-05-30T13:43:00.465138+00:00,2026-05-30T13:49:26.043174+00:00,YES,0.79,53.46,0.6872182519850545,25.89,UP,2026-05-30T13:40:00+00:00,3.5400543107283944e-06,45.28782945736434,,,,
2026-05-30T13:48:22.440889+00:00,2026-05-30T13:54:32.596716+00:00,YES,0.56,22.84,0.6007689575651375,-100.0,DOWN,2026-05-30T13:45:00+00:00,2.778538357002354e-06,19.09388235294118,,,,
2026-05-30T13:53:00.012064+00:00,2026-05-30T13:59:37.111350+00:00,YES,0.95,41.2,0.6794905608904575,5.21,UP,2026-05-30T13:50:00+00:00,3.042296033139142e-06,44.635905511811025,,,,
2026-05-30T14:03:00.102254+00:00,2026-05-30T14:09:44.735674+00:00,YES,0.83,26.06,0.615949091798849,19.98,UP,2026-05-30T14:00:00+00:00,3.970653172276501e-06,29.55813492063492,,,,
2026-05-30T14:09:17.805098+00:00,2026-05-30T14:14:29.623620+00:00,YES,0.87,25.99,0.7980651906319917,14.62,UP,2026-05-30T14:05:00+00:00,5.846434080432453e-06,8.364,,,,
2026-05-30T14:13:00.696363+00:00,2026-05-30T14:19:57.048406+00:00,YES,0.91,54.86,0.7398457903866138,-100.0,DOWN,2026-05-30T14:10:00+00:00,4.521780277104185e-06,26.867528957528958,,,,
2026-05-30T14:18:23.156650+00:00,2026-05-30T14:25:03.267449+00:00,YES,0.8,22.01,0.6247231375810239,24.36,UP,2026-05-30T14:15:00+00:00,6.312014401845894e-06,5.4324609375,,,,
2026-05-30T14:23:00.119962+00:00,2026-05-30T14:30:12.154119+00:00,NO,0.71,-34.48,0.6562646464814581,39.79,DOWN,2026-05-30T14:20:00+00:00,4.7384939789293565e-06,-30.2634496124031,55.851,-115821.0,281503.0,73967.52
2026-05-30T14:28:00.309617+00:00,2026-05-30T14:34:59.086743+00:00,YES,0.84,46.73,0.691318020465036,18.6,UP,2026-05-30T14:25:00+00:00,5.329844795898266e-06,26.24859375,,,,
2026-05-30T14:33:00.372393+00:00,2026-05-30T14:40:09.002370+00:00,NO,0.57,-45.69,0.6643087714516569,-100.0,UP,2026-05-30T14:30:00+00:00,8.52076202680102e-06,-26.315,39.132,-83066.0,1597541.0,74010.3
2026-05-30T14:38:28.857130+00:00,2026-05-30T14:45:15.080923+00:00,NO,0.7,-23.96,0.6148389030923522,-100.0,UP,2026-05-30T14:35:00+00:00,5.443166729236523e-06,-14.72736434108527,40.861,-800762.0,823581.0,74025.1
2026-05-30T14:48:00.305719+00:00,2026-05-30T14:55:33.523506+00:00,NO,0.81,-32.48,0.618535864746902,22.86,DOWN,2026-05-30T14:45:00+00:00,5.201010870801758e-06,-23.01953307392996,46.052,134122.0,-103813.0,73958.26
2026-05-30T14:53:00.525733+00:00,2026-05-30T15:01:42.207962+00:00,NO,0.9,-58.84,0.7080361019339416,10.91,DOWN,2026-05-30T14:50:00+00:00,4.4304308224541504e-06,-46.82555118110236,80.257,-146154.5,-453160.5,73929.17499999999
2026-05-30T15:04:26.920947+00:00,2026-05-30T15:11:12.699199+00:00,NO,0.92,-33.1,0.8903955200683437,8.56,DOWN,2026-05-30T15:00:00+00:00,2.9117530079583387e-06,0.04362549800796804,225.876,-124149.0,126587.0,73896.0
2026-05-30T15:13:00.202155+00:00,2026-05-30T15:16:58.221546+00:00,YES,0.95,55.62,0.7155338078480168,5.21,UP,2026-05-30T15:10:00+00:00,4.173010349209742e-06,55.342684824902726,,,,
2026-05-30T15:23:15.828192+00:00,2026-05-30T15:27:08.293321+00:00,NO,0.86,-27.14,0.6052635398870712,15.92,DOWN,2026-05-30T15:20:00+00:00,6.7262832973726184e-06,-38.79756862745098,22.567,273301.0,-129667.0,73913.73
2026-05-30T15:28:00.703923+00:00,2026-05-30T15:32:33.032288+00:00,YES,0.93,64.37,0.7097613082298203,7.42,UP,2026-05-30T15:25:00+00:00,6.3786399578751496e-06,40.73727272727273,,,,
2026-05-30T15:33:05.273011+00:00,2026-05-30T15:37:39.607427+00:00,NO,0.95,-55.2,0.6890893222034471,5.21,DOWN,2026-05-30T15:30:00+00:00,4.29591410785814e-06,-35.04920948616601,104.017,-73021.25,-512706.5,73901.135
2026-05-30T15:38:50.798744+00:00,2026-05-30T15:42:47.034001+00:00,NO,0.86,-23.73,0.6373993183173372,15.92,DOWN,2026-05-30T15:35:00+00:00,4.959789224593201e-06,-11.414743083003952,47.153,-115977.33333333333,-159035.0,73884.90666666666
2026-05-30T15:48:00.512311+00:00,2026-05-30T15:52:56.112916+00:00,YES,0.95,46.98,0.6564849275524627,5.21,UP,2026-05-30T15:45:00+00:00,4.1684268183896075e-06,31.631309523809524,,,,
2026-05-30T15:53:22.008224+00:00,2026-05-30T15:58:02.004241+00:00,YES,0.93,43.11,0.7147233390598049,7.42,UP,2026-05-30T15:50:00+00:00,4.002935366734998e-06,17.901176470588236,,,,
2026-05-30T15:58:00.177997+00:00,2026-05-30T16:02:50.163768+00:00,NO,0.93,-48.54,0.6993778378250988,7.42,DOWN,2026-05-30T15:55:00+00:00,5.5380226791469915e-06,-25.955372549019607,54.074,-306904.0,278263.0,73910.63
2026-05-30T16:03:00.134170+00:00,2026-05-30T16:07:58.706601+00:00,NO,0.91,-42.13,0.6749360464183716,9.72,DOWN,2026-05-30T16:00:00+00:00,4.574845975240045e-06,-28.25007874015748,92.499,59864.333333333336,938381.3333333334,73897.06
2026-05-30T16:08:00.258806+00:00,2026-05-30T16:13:03.826445+00:00,YES,0.84,23.75,0.6009618918950754,18.6,UP,2026-05-30T16:05:00+00:00,3.287759529099742e-06,18.42359375,,,,
2026-05-30T16:13:00.145149+00:00,2026-05-30T16:23:03.174793+00:00,YES,0.95,53.89,0.718886294193709,5.21,UP,2026-05-30T16:10:00+00:00,3.1534647204422485e-06,29.297131474103587,,,,
2026-05-30T16:18:43.642803+00:00,2026-05-30T16:23:03.341857+00:00,NO,0.92,-23.33,0.6532081796792741,8.56,DOWN,2026-05-30T16:15:00+00:00,3.91581925839886e-06,-21.199484126984128,64.81,-22220.0,100008.0,73941.09
2026-05-30T16:33:00.306590+00:00,2026-05-30T16:38:55.167397+00:00,YES,0.84,21.54,0.6284019342304841,18.6,UP,2026-05-30T16:30:00+00:00,3.011578461475079e-06,13.658875968992247,,,,
2026-05-30T16:38:00.165838+00:00,2026-05-30T16:44:22.216544+00:00,YES,0.88,23.6,0.6399514526394474,13.36,UP,2026-05-30T16:35:00+00:00,5.442389515726561e-06,12.2581640625,,,,
2026-05-30T16:43:00.323209+00:00,2026-05-30T16:49:32.902753+00:00,NO,0.79,-24.28,0.6440361613595531,25.89,DOWN,2026-05-30T16:40:00+00:00,3.859510645199993e-06,-8.440866141732284,49.255,174935.0,1278956.0,73947.72
2026-05-30T16:48:00.667308+00:00,2026-05-30T16:54:00.583098+00:00,NO,0.92,-47.54,0.7638821189711372,8.56,DOWN,2026-05-30T16:45:00+00:00,4.134332887836494e-06,-23.194584980237153,75.131,-9811.166666666666,-542191.1666666666,73916.41666666667
2026-05-30T17:23:09.624466+00:00,2026-05-30T17:29:44.623973+00:00,YES,0.95,88.25,0.8761915719667852,5.21,UP,2026-05-30T17:20:00+00:00,5.170964126417385e-06,76.11498039215687,,,,
2026-05-30T17:28:00.477963+00:00,2026-05-30T17:34:52.059640+00:00,NO,0.58,-35.0,0.6640579010402132,70.93,DOWN,2026-05-30T17:25:00+00:00,4.852933772059974e-06,-42.245703125,64.063,21464.0,-53534.0,73977.99
2026-05-30T17:38:00.062184+00:00,2026-05-30T17:45:41.211386+00:00,YES,0.62,37.42,0.6363153304031451,59.9,UP,2026-05-30T17:35:00+00:00,6.431276646084569e-06,22.814624505928855,,,,
