id,ts,side,entry_price,stake,shares,ob_shares,signal,delta,p_model,confidence,window_start,market_slug,pnl,result,outcome,resolved_ts,session_id
6434,2026-05-28T09:48:00.322807+00:00,YES,0.81,100.0,122.86,280.0,BUY YES,44.52,0.6842817243025784,0.6842817243025784,2026-05-28T09:45:00+00:00,btc-updown-5m-1779961500,22.86,WIN,UP,2026-05-28T09:54:08.321894+00:00,s_third
6436,2026-05-28T10:03:00.302738+00:00,NO,0.87,100.0,114.62,80.0,BUY NO,-24.75,0.6051526741986737,0.6051526741986737,2026-05-28T10:00:00+00:00,btc-updown-5m-1779962400,14.62,WIN,DOWN,2026-05-28T10:09:01.396271+00:00,s_third
6437,2026-05-28T10:08:00.122253+00:00,YES,0.85,100.0,117.24,365.0,BUY YES,22.84,0.6229683631726679,0.6229683631726679,2026-05-28T10:05:00+00:00,btc-updown-5m-1779962700,17.24,WIN,UP,2026-05-28T10:14:29.237570+00:00,s_third
6438,2026-05-28T10:13:39.546195+00:00,YES,0.91,100.0,109.72,348.0,BUY YES,44.32,0.7144155374477714,0.7144155374477714,2026-05-28T10:10:00+00:00,btc-updown-5m-1779963000,9.72,WIN,UP,2026-05-28T10:19:37.395077+00:00,s_third
6440,2026-05-28T10:18:00.609117+00:00,NO,0.94,100.0,106.3,861.0,BUY NO,-43.02,0.6445421810207479,0.6445421810207479,2026-05-28T10:15:00+00:00,btc-updown-5m-1779963300,6.3,WIN,DOWN,2026-05-28T10:24:46.296910+00:00,s_third
6441,2026-05-28T10:43:00.170188+00:00,YES,0.95,100.0,105.21,342.0,BUY YES,40.39,0.632602474401436,0.632602474401436,2026-05-28T10:40:00+00:00,btc-updown-5m-1779964800,5.21,WIN,UP,2026-05-28T10:51:25.373095+00:00,s_third
6442,2026-05-28T10:49:49.871991+00:00,YES,0.94,100.0,106.3,236.0,BUY YES,27.47,0.9999200579136808,0.9999200579136808,2026-05-28T10:45:00+00:00,btc-updown-5m-1779965100,6.3,WIN,UP,2026-05-28T10:56:08.018213+00:00,s_third
6443,2026-05-28T10:58:00.721407+00:00,YES,0.93,100.0,107.42,1326.0,BUY YES,31.91,0.6099284116943883,0.6099284116943883,2026-05-28T10:55:00+00:00,btc-updown-5m-1779965700,-100.0,LOSS,DOWN,2026-05-28T11:06:19.797976+00:00,s_third
6444,2026-05-28T11:03:09.221575+00:00,YES,0.93,100.0,107.42,51.0,BUY YES,40.87,0.6498775848937723,0.6498775848937723,2026-05-28T11:00:00+00:00,btc-updown-5m-1779966000,7.42,WIN,UP,2026-05-28T11:07:00.142728+00:00,s_third
6446,2026-05-28T11:08:31.970515+00:00,NO,0.91,100.0,109.72,614.0,BUY NO,-21.77,0.6019162922398555,0.6019162922398555,2026-05-28T11:05:00+00:00,btc-updown-5m-1779966300,9.72,WIN,DOWN,2026-05-28T11:11:47.273333+00:00,s_third
6447,2026-05-28T11:13:00.169346+00:00,YES,0.92,100.0,108.56,783.0,BUY YES,33.66,0.6153198950174659,0.6153198950174659,2026-05-28T11:10:00+00:00,btc-updown-5m-1779966600,8.56,WIN,UP,2026-05-28T11:17:12.406382+00:00,s_third
6449,2026-05-28T11:18:13.612948+00:00,NO,0.92,100.0,108.56,758.0,BUY NO,-28.07,0.6085089939923674,0.6085089939923674,2026-05-28T11:15:00+00:00,btc-updown-5m-1779966900,-100.0,LOSS,UP,2026-05-28T11:25:29.749434+00:00,s_third
6451,2026-05-28T11:23:00.091549+00:00,NO,0.82,100.0,121.41,71.0,BUY NO,-30.4,0.6444199725200337,0.6444199725200337,2026-05-28T11:20:00+00:00,btc-updown-5m-1779967200,21.41,WIN,DOWN,2026-05-28T11:27:33.316202+00:00,s_third
6452,2026-05-28T11:34:20.709688+00:00,YES,0.94,100.0,106.3,173.0,BUY YES,22.16,0.7849417454667271,0.7849417454667271,2026-05-28T11:30:00+00:00,btc-updown-5m-1779967800,6.3,WIN,UP,2026-05-28T11:38:21.237117+00:00,s_third
6453,2026-05-28T11:43:00.779267+00:00,YES,0.54,100.0,183.64,460.0,BUY YES,25.14,0.6159473894593241,0.6159473894593241,2026-05-28T11:40:00+00:00,btc-updown-5m-1779968400,83.64,WIN,UP,2026-05-28T11:48:50.367299+00:00,s_third
6455,2026-05-28T11:48:00.060097+00:00,NO,0.91,100.0,109.72,1165.0,BUY NO,-43.19,0.6837134261251886,0.6837134261251886,2026-05-28T11:45:00+00:00,btc-updown-5m-1779968700,9.72,WIN,DOWN,2026-05-28T11:52:55.669578+00:00,s_third
6456,2026-05-28T11:53:00.549037+00:00,YES,0.94,100.0,106.3,329.0,BUY YES,34.79,0.6503659253389238,0.6503659253389238,2026-05-28T11:50:00+00:00,btc-updown-5m-1779969000,6.3,WIN,UP,2026-05-28T11:58:42.385590+00:00,s_third
6458,2026-05-28T11:58:04.559862+00:00,NO,0.83,100.0,119.98,511.0,BUY NO,-22.14,0.6004050193933678,0.6004050193933678,2026-05-28T11:55:00+00:00,btc-updown-5m-1779969300,19.98,WIN,DOWN,2026-05-28T12:03:49.566419+00:00,s_third
6459,2026-05-28T12:08:00.485730+00:00,YES,0.8,100.0,124.36,271.0,BUY YES,25.75,0.6124977176211311,0.6124977176211311,2026-05-28T12:05:00+00:00,btc-updown-5m-1779969900,24.36,WIN,UP,2026-05-28T12:13:56.699580+00:00,s_third
6461,2026-05-28T12:18:00.986730+00:00,NO,0.95,100.0,105.21,499.0,BUY NO,-54.05,0.7410419443395154,0.7410419443395154,2026-05-28T12:15:00+00:00,btc-updown-5m-1779970500,5.21,WIN,DOWN,2026-05-28T12:24:07.027267+00:00,s_third
6463,2026-05-28T12:23:03.089051+00:00,NO,0.95,100.0,105.21,736.0,BUY NO,-60.76,0.7877595121189154,0.7877595121189154,2026-05-28T12:20:00+00:00,btc-updown-5m-1779970800,5.21,WIN,DOWN,2026-05-28T12:28:52.519632+00:00,s_third
6465,2026-05-28T12:38:25.817174+00:00,NO,0.95,100.0,105.21,972.0,BUY NO,-75.65,0.7044089119425894,0.7044089119425894,2026-05-28T12:35:00+00:00,btc-updown-5m-1779971700,-100.0,LOSS,UP,2026-05-28T12:44:49.339364+00:00,s_third
6466,2026-05-28T12:43:54.920847+00:00,YES,0.9,100.0,110.91,725.0,BUY YES,30.19,0.6216125325357645,0.6216125325357645,2026-05-28T12:40:00+00:00,btc-updown-5m-1779972000,10.91,WIN,UP,2026-05-28T12:49:56.474220+00:00,s_third
6467,2026-05-28T12:48:01.213433+00:00,YES,0.86,100.0,115.92,422.0,BUY YES,46.06,0.6021144770431697,0.6021144770431697,2026-05-28T12:45:00+00:00,btc-updown-5m-1779972300,15.92,WIN,UP,2026-05-28T12:55:03.360743+00:00,s_third
6469,2026-05-28T12:53:56.856047+00:00,NO,0.91,100.0,109.72,629.0,BUY NO,-24.85,0.6036167383018252,0.6036167383018252,2026-05-28T12:50:00+00:00,btc-updown-5m-1779972600,9.72,WIN,DOWN,2026-05-28T12:59:51.653172+00:00,s_third
6471,2026-05-28T13:03:24.410055+00:00,NO,0.95,100.0,105.21,1495.0,BUY NO,-30.0,0.6049868776192865,0.6049868776192865,2026-05-28T13:00:00+00:00,btc-updown-5m-1779973200,5.21,WIN,DOWN,2026-05-28T13:07:58.876170+00:00,s_third
6473,2026-05-28T13:23:00.004941+00:00,NO,0.93,100.0,107.42,546.0,BUY NO,-47.56,0.6682703085488257,0.6682703085488257,2026-05-28T13:20:00+00:00,btc-updown-5m-1779974400,7.42,WIN,DOWN,2026-05-28T13:31:02.209288+00:00,s_third
6475,2026-05-28T13:29:38.791588+00:00,NO,0.9,100.0,110.91,250.0,BUY NO,-20.83,0.679871678052556,0.679871678052556,2026-05-28T13:25:00+00:00,btc-updown-5m-1779974700,10.91,WIN,DOWN,2026-05-28T13:35:50.403677+00:00,s_third
6477,2026-05-28T13:38:00.863372+00:00,NO,0.95,100.0,105.21,625.0,BUY NO,-105.17,0.6633957827501943,0.6633957827501943,2026-05-28T13:35:00+00:00,btc-updown-5m-1779975300,5.21,WIN,DOWN,2026-05-28T13:46:06.691473+00:00,s_third
6479,2026-05-28T13:43:16.030273+00:00,NO,0.82,100.0,121.41,285.0,BUY NO,-61.54,0.6113288170402492,0.6113288170402492,2026-05-28T13:40:00+00:00,btc-updown-5m-1779975600,21.41,WIN,DOWN,2026-05-28T13:51:59.124259+00:00,s_third
6480,2026-05-28T13:48:00.637229+00:00,YES,0.95,100.0,105.21,959.0,BUY YES,100.2,0.6557182042806033,0.6557182042806033,2026-05-28T13:45:00+00:00,btc-updown-5m-1779975900,5.21,WIN,UP,2026-05-28T13:56:26.647981+00:00,s_third
6481,2026-05-28T13:53:00.666902+00:00,YES,0.94,100.0,106.3,1168.0,BUY YES,105.89,0.6489023165246968,0.6489023165246968,2026-05-28T13:50:00+00:00,btc-updown-5m-1779976200,6.3,WIN,UP,2026-05-28T14:01:12.064139+00:00,s_third
6482,2026-05-28T13:59:03.948257+00:00,YES,0.89,100.0,112.12,616.0,BUY YES,33.35,0.6011466961312377,0.6011466961312377,2026-05-28T13:55:00+00:00,btc-updown-5m-1779976500,12.12,WIN,UP,2026-05-28T14:06:18.244775+00:00,s_third
6484,2026-05-28T14:08:22.545832+00:00,NO,0.95,100.0,105.21,488.0,BUY NO,-90.57,0.631045974225907,0.631045974225907,2026-05-28T14:05:00+00:00,btc-updown-5m-1779977100,5.21,WIN,DOWN,2026-05-28T14:16:35.902542+00:00,s_third
6485,2026-05-28T14:13:08.414813+00:00,YES,0.73,100.0,136.02,69.0,BUY YES,137.13,0.6171059605225225,0.6171059605225225,2026-05-28T14:10:00+00:00,btc-updown-5m-1779977400,36.02,WIN,UP,2026-05-28T14:18:38.477988+00:00,s_third
6487,2026-05-28T14:28:41.945759+00:00,NO,0.94,100.0,106.3,351.0,BUY NO,-109.52,0.6048060956869001,0.6048060956869001,2026-05-28T14:25:00+00:00,btc-updown-5m-1779978300,6.3,WIN,DOWN,2026-05-28T14:31:49.114666+00:00,s_third
6489,2026-05-28T14:33:58.262935+00:00,YES,0.86,100.0,115.92,331.0,BUY YES,88.71,0.6071059497251368,0.6071059497251368,2026-05-28T14:30:00+00:00,btc-updown-5m-1779978600,-100.0,LOSS,DOWN,2026-05-28T14:36:54.090147+00:00,s_third
6492,2026-05-28T14:44:04.498879+00:00,NO,0.73,100.0,136.02,34.0,BUY NO,-30.77,0.6046814883134402,0.6046814883134402,2026-05-28T14:40:00+00:00,btc-updown-5m-1779979200,36.02,WIN,DOWN,2026-05-28T14:52:02.015878+00:00,s_third
6494,2026-05-28T14:48:00.808610+00:00,NO,0.87,100.0,114.62,946.0,BUY NO,-90.34,0.6418869092891432,0.6418869092891432,2026-05-28T14:45:00+00:00,btc-updown-5m-1779979500,14.62,WIN,DOWN,2026-05-28T14:52:23.211119+00:00,s_third
6495,2026-05-28T14:58:33.263239+00:00,YES,0.88,100.0,113.36,920.0,BUY YES,43.83,0.6001968422486879,0.6001968422486879,2026-05-28T14:55:00+00:00,btc-updown-5m-1779980100,13.36,WIN,UP,2026-05-28T15:02:53.240312+00:00,s_third
6497,2026-05-28T15:03:13.610864+00:00,NO,0.7,100.0,141.75,191.0,BUY NO,-61.51,0.6143094106898486,0.6143094106898486,2026-05-28T15:00:00+00:00,btc-updown-5m-1779980400,41.75,WIN,DOWN,2026-05-28T15:08:42.005618+00:00,s_third
6499,2026-05-28T15:09:24.816685+00:00,NO,0.54,100.0,183.64,288.0,BUY NO,-22.0,0.6128832099502785,0.6128832099502785,2026-05-28T15:05:00+00:00,btc-updown-5m-1779980700,83.64,WIN,DOWN,2026-05-28T15:13:08.273265+00:00,s_third
6501,2026-05-28T15:13:00.565380+00:00,NO,0.88,100.0,113.36,469.0,BUY NO,-67.86,0.6029187223287082,0.6029187223287082,2026-05-28T15:10:00+00:00,btc-updown-5m-1779981000,13.36,WIN,DOWN,2026-05-28T15:19:18.874455+00:00,s_third
6503,2026-05-28T15:18:23.617122+00:00,NO,0.89,100.0,112.12,301.0,BUY NO,-63.51,0.6191027118869239,0.6191027118869239,2026-05-28T15:15:00+00:00,btc-updown-5m-1779981300,12.12,WIN,DOWN,2026-05-28T15:25:09.891223+00:00,s_third
6504,2026-05-28T15:23:00.691691+00:00,YES,0.86,100.0,115.92,583.0,BUY YES,69.97,0.6062891127353356,0.6062891127353356,2026-05-28T15:20:00+00:00,btc-updown-5m-1779981600,15.92,WIN,UP,2026-05-28T15:28:34.954660+00:00,s_third
6505,2026-05-28T15:28:43.816889+00:00,YES,0.92,100.0,108.56,398.0,BUY YES,48.17,0.614244671971145,0.614244671971145,2026-05-28T15:25:00+00:00,btc-updown-5m-1779981900,8.56,WIN,UP,2026-05-28T15:33:39.961138+00:00,s_third
6506,2026-05-28T15:38:00.038059+00:00,YES,0.89,100.0,112.12,658.0,BUY YES,51.31,0.6026338186203808,0.6026338186203808,2026-05-28T15:35:00+00:00,btc-updown-5m-1779982500,12.12,WIN,UP,2026-05-28T15:45:09.090737+00:00,s_third
6507,2026-05-28T15:43:00.338281+00:00,YES,0.88,100.0,113.36,369.0,BUY YES,56.84,0.6263886828876453,0.6263886828876453,2026-05-28T15:40:00+00:00,btc-updown-5m-1779982800,13.36,WIN,UP,2026-05-28T15:49:13.055085+00:00,s_third
6509,2026-05-28T15:48:53.988874+00:00,NO,0.68,100.0,145.88,172.0,BUY NO,-32.12,0.62927300208595,0.62927300208595,2026-05-28T15:45:00+00:00,btc-updown-5m-1779983100,45.88,WIN,DOWN,2026-05-28T15:54:19.950452+00:00,s_third
6511,2026-05-28T16:03:00.784730+00:00,NO,0.9,100.0,110.91,806.0,BUY NO,-59.7,0.6732399506576274,0.6732399506576274,2026-05-28T16:00:00+00:00,btc-updown-5m-1779984000,10.91,WIN,DOWN,2026-05-28T16:13:56.476231+00:00,s_third
6512,2026-05-28T16:08:00.024486+00:00,YES,0.8,100.0,124.36,492.0,BUY YES,51.75,0.6505492795858888,0.6505492795858888,2026-05-28T16:05:00+00:00,btc-updown-5m-1779984300,24.36,WIN,UP,2026-05-28T16:13:56.281471+00:00,s_third
6513,2026-05-28T16:18:23.004693+00:00,YES,0.76,100.0,130.75,62.0,BUY YES,28.84,0.6039431013228781,0.6039431013228781,2026-05-28T16:15:00+00:00,btc-updown-5m-1779984900,30.75,WIN,UP,2026-05-28T16:25:44.245281+00:00,s_third
6514,2026-05-28T16:23:07.528177+00:00,YES,0.78,100.0,127.47,1087.0,BUY YES,39.25,0.6195315646675937,0.6195315646675937,2026-05-28T16:20:00+00:00,btc-updown-5m-1779985200,27.47,WIN,UP,2026-05-28T16:30:51.129856+00:00,s_third
6516,2026-05-28T16:28:00.785954+00:00,NO,0.89,100.0,112.12,459.0,BUY NO,-86.82,0.6984669700260319,0.6984669700260319,2026-05-28T16:25:00+00:00,btc-updown-5m-1779985500,12.12,WIN,DOWN,2026-05-28T16:35:39.600110+00:00,s_third
6517,2026-05-28T16:33:00.354497+00:00,YES,0.84,100.0,118.6,428.0,BUY YES,52.85,0.6237759607735393,0.6237759607735393,2026-05-28T16:30:00+00:00,btc-updown-5m-1779985800,18.6,WIN,UP,2026-05-28T16:40:50.353896+00:00,s_third
6519,2026-05-28T16:38:09.743476+00:00,NO,0.85,100.0,117.24,516.0,BUY NO,-39.41,0.6007453940541805,0.6007453940541805,2026-05-28T16:35:00+00:00,btc-updown-5m-1779986100,-100.0,LOSS,UP,2026-05-28T16:46:25.144837+00:00,s_third
6520,2026-05-28T16:43:02.053136+00:00,YES,0.93,100.0,107.42,846.0,BUY YES,73.46,0.6715050968500968,0.6715050968500968,2026-05-28T16:40:00+00:00,btc-updown-5m-1779986400,7.42,WIN,UP,2026-05-28T16:51:17.025316+00:00,s_third
6522,2026-05-28T16:48:21.347887+00:00,NO,0.7,100.0,141.75,262.0,BUY NO,-36.74,0.6046690863017261,0.6046690863017261,2026-05-28T16:45:00+00:00,btc-updown-5m-1779986700,41.75,WIN,DOWN,2026-05-28T16:56:27.738232+00:00,s_third
6523,2026-05-28T16:53:00.545446+00:00,YES,0.95,100.0,105.21,382.0,BUY YES,81.73,0.6869599278164938,0.6869599278164938,2026-05-28T16:50:00+00:00,btc-updown-5m-1779987000,5.21,WIN,UP,2026-05-28T17:01:14.358270+00:00,s_third
6524,2026-05-28T16:58:05.542539+00:00,YES,0.81,100.0,122.86,915.0,BUY YES,31.94,0.6002093798204554,0.6002093798204554,2026-05-28T16:55:00+00:00,btc-updown-5m-1779987300,22.86,WIN,UP,2026-05-28T17:06:19.425099+00:00,s_third
6525,2026-05-28T17:14:03.463241+00:00,YES,0.56,100.0,177.05,125.0,BUY YES,22.0,0.6338971971378584,0.6338971971378584,2026-05-28T17:10:00+00:00,btc-updown-5m-1779988200,-100.0,LOSS,DOWN,2026-05-28T17:21:35.306888+00:00,s_third
6527,2026-05-28T17:18:00.152323+00:00,NO,0.9,100.0,110.91,1952.0,BUY NO,-57.85,0.6645401110464844,0.6645401110464844,2026-05-28T17:15:00+00:00,btc-updown-5m-1779988500,10.91,WIN,DOWN,2026-05-28T17:22:57.424891+00:00,s_third
6529,2026-05-28T17:23:00.627083+00:00,NO,0.85,100.0,117.24,375.0,BUY NO,-36.18,0.6051757197193065,0.6051757197193065,2026-05-28T17:20:00+00:00,btc-updown-5m-1779988800,17.24,WIN,DOWN,2026-05-28T17:28:03.510650+00:00,s_third
6531,2026-05-28T17:29:19.984852+00:00,NO,0.85,100.0,117.24,631.0,BUY NO,-20.01,0.6498027401516878,0.6498027401516878,2026-05-28T17:25:00+00:00,btc-updown-5m-1779989100,17.24,WIN,DOWN,2026-05-28T17:33:10.160520+00:00,s_third
6532,2026-05-28T17:33:02.147291+00:00,YES,0.95,100.0,105.21,933.0,BUY YES,52.86,0.6349286542168561,0.6349286542168561,2026-05-28T17:30:00+00:00,btc-updown-5m-1779989400,5.21,WIN,UP,2026-05-28T17:38:15.680006+00:00,s_third
6534,2026-05-28T17:38:10.289928+00:00,NO,0.87,100.0,114.62,547.0,BUY NO,-38.4,0.6060616235226739,0.6060616235226739,2026-05-28T17:35:00+00:00,btc-updown-5m-1779989700,-100.0,LOSS,UP,2026-05-28T17:43:23.340926+00:00,s_third
6536,2026-05-28T17:43:06.428655+00:00,NO,0.82,100.0,121.41,433.0,BUY NO,-37.78,0.6008562004880058,0.6008562004880058,2026-05-28T17:40:00+00:00,btc-updown-5m-1779990000,21.41,WIN,DOWN,2026-05-28T17:48:51.312883+00:00,s_third
6538,2026-05-28T17:59:23.868708+00:00,YES,0.92,100.0,108.56,30.0,BUY YES,28.06,0.60099593066006,0.60099593066006,2026-05-28T17:55:00+00:00,btc-updown-5m-1779990900,8.56,WIN,UP,2026-05-28T18:04:06.991965+00:00,s_third
6539,2026-05-28T18:03:36.424838+00:00,YES,0.95,100.0,105.21,437.0,BUY YES,64.57,0.6004174809310833,0.6004174809310833,2026-05-28T18:00:00+00:00,btc-updown-5m-1779991200,5.21,WIN,UP,2026-05-28T18:09:12.892871+00:00,s_third
6541,2026-05-28T18:18:00.462410+00:00,YES,0.84,100.0,118.6,348.0,BUY YES,32.75,0.6242636597660164,0.6242636597660164,2026-05-28T18:15:00+00:00,btc-updown-5m-1779992100,-100.0,LOSS,DOWN,2026-05-28T18:24:43.988358+00:00,s_third
6543,2026-05-28T18:28:29.047048+00:00,NO,0.82,100.0,121.41,895.0,BUY NO,-21.39,0.6072146567981613,0.6072146567981613,2026-05-28T18:25:00+00:00,btc-updown-5m-1779992700,21.41,WIN,DOWN,2026-05-28T18:34:56.694164+00:00,s_third
6544,2026-05-28T18:33:07.036370+00:00,YES,0.8,100.0,124.36,493.0,BUY YES,24.85,0.6004423475618402,0.6004423475618402,2026-05-28T18:30:00+00:00,btc-updown-5m-1779993000,24.36,WIN,UP,2026-05-28T18:39:44.702116+00:00,s_third
6546,2026-05-28T18:38:06.590886+00:00,NO,0.9,100.0,110.91,293.0,BUY NO,-37.05,0.6490812030499531,0.6490812030499531,2026-05-28T18:35:00+00:00,btc-updown-5m-1779993300,10.91,WIN,DOWN,2026-05-28T18:44:52.118738+00:00,s_third
6547,2026-05-28T18:48:00.643855+00:00,YES,0.84,100.0,118.6,461.0,BUY YES,29.87,0.6153233667317065,0.6153233667317065,2026-05-28T18:45:00+00:00,btc-updown-5m-1779993900,18.6,WIN,UP,2026-05-28T18:55:01.067175+00:00,s_third
6548,2026-05-28T18:53:00.764073+00:00,YES,0.94,100.0,106.3,950.0,BUY YES,42.81,0.6886858395255079,0.6886858395255079,2026-05-28T18:50:00+00:00,btc-updown-5m-1779994200,6.3,WIN,UP,2026-05-28T19:00:09.147742+00:00,s_third
6549,2026-05-28T18:58:00.855359+00:00,YES,0.83,100.0,119.98,707.0,BUY YES,29.76,0.6338849635736044,0.6338849635736044,2026-05-28T18:55:00+00:00,btc-updown-5m-1779994500,-100.0,LOSS,DOWN,2026-05-28T19:05:16.741339+00:00,s_third
6552,2026-05-28T19:13:20.692198+00:00,NO,0.88,100.0,113.36,1816.0,BUY NO,-22.94,0.6036766685233479,0.6036766685233479,2026-05-28T19:10:00+00:00,btc-updown-5m-1779995400,13.36,WIN,DOWN,2026-05-28T19:20:35.977620+00:00,s_third
6554,2026-05-28T19:18:29.277103+00:00,NO,0.73,100.0,136.02,511.0,BUY NO,-20.29,0.6004698730523315,0.6004698730523315,2026-05-28T19:15:00+00:00,btc-updown-5m-1779995700,-100.0,LOSS,UP,2026-05-28T19:26:04.708297+00:00,s_third
6555,2026-05-28T19:24:16.904758+00:00,YES,0.86,100.0,115.92,66.0,BUY YES,22.82,0.7265143899683886,0.7265143899683886,2026-05-28T19:20:00+00:00,btc-updown-5m-1779996000,15.92,WIN,UP,2026-05-28T19:31:31.871295+00:00,s_third
6556,2026-05-28T19:28:16.882988+00:00,YES,0.84,100.0,118.6,699.0,BUY YES,22.98,0.6000222066113357,0.6000222066113357,2026-05-28T19:25:00+00:00,btc-updown-5m-1779996300,18.6,WIN,UP,2026-05-28T19:36:21.301512+00:00,s_third
6558,2026-05-28T19:33:00.207279+00:00,NO,0.82,100.0,121.41,302.0,BUY NO,-30.96,0.6607768816397269,0.6607768816397269,2026-05-28T19:30:00+00:00,btc-updown-5m-1779996600,21.41,WIN,DOWN,2026-05-28T19:41:27.120472+00:00,s_third
6559,2026-05-28T19:48:00.644611+00:00,YES,0.95,100.0,105.21,1142.0,BUY YES,60.01,0.7358099760328034,0.7358099760328034,2026-05-28T19:45:00+00:00,btc-updown-5m-1779997500,5.21,WIN,UP,2026-05-28T19:56:41.901342+00:00,s_third
6560,2026-05-28T19:53:40.634094+00:00,YES,0.66,100.0,150.26,744.0,BUY YES,22.58,0.6393353327653426,0.6393353327653426,2026-05-28T19:50:00+00:00,btc-updown-5m-1779997800,-100.0,LOSS,DOWN,2026-05-28T19:57:02.737550+00:00,s_third
6563,2026-05-28T19:59:06.503903+00:00,NO,0.86,100.0,115.92,192.0,BUY NO,-20.9,0.6177908626460121,0.6177908626460121,2026-05-28T19:55:00+00:00,btc-updown-5m-1779998100,15.92,WIN,DOWN,2026-05-28T20:11:10.277154+00:00,s_third
6565,2026-05-28T20:03:00.544010+00:00,NO,0.9,100.0,110.91,861.0,BUY NO,-44.84,0.6134125821115928,0.6134125821115928,2026-05-28T20:00:00+00:00,btc-updown-5m-1779998400,10.91,WIN,DOWN,2026-05-28T20:12:11.275373+00:00,s_third
6566,2026-05-28T20:23:49.148049+00:00,YES,0.94,100.0,106.3,380.0,BUY YES,44.72,0.6003913973940744,0.6003913973940744,2026-05-28T20:20:00+00:00,btc-updown-5m-1779999600,6.3,WIN,UP,2026-05-28T20:27:39.807149+00:00,s_third
6567,2026-05-28T20:43:27.567462+00:00,YES,0.84,100.0,118.6,707.0,BUY YES,21.81,0.6034754595425788,0.6034754595425788,2026-05-28T20:40:00+00:00,btc-updown-5m-1780000800,18.6,WIN,UP,2026-05-28T20:47:52.385208+00:00,s_third
6569,2026-05-28T20:48:00.107708+00:00,NO,0.88,100.0,113.36,390.0,BUY NO,-40.79,0.6474428858997954,0.6474428858997954,2026-05-28T20:45:00+00:00,btc-updown-5m-1780001100,13.36,WIN,DOWN,2026-05-28T20:53:01.260875+00:00,s_third
6571,2026-05-28T20:53:00.843010+00:00,NO,0.81,100.0,122.86,606.0,BUY NO,-22.51,0.6054331523045999,0.6054331523045999,2026-05-28T20:50:00+00:00,btc-updown-5m-1780001400,22.86,WIN,DOWN,2026-05-28T20:58:51.417676+00:00,s_third
6573,2026-05-28T21:04:06.496375+00:00,NO,0.58,100.0,170.93,185.0,BUY NO,-20.01,0.6524731735240983,0.6524731735240983,2026-05-28T21:00:00+00:00,btc-updown-5m-1780002000,70.93,WIN,DOWN,2026-05-28T21:08:20.440379+00:00,s_third
6574,2026-05-28T21:08:04.127035+00:00,YES,0.92,100.0,108.56,588.0,BUY YES,31.48,0.6120537623182669,0.6120537623182669,2026-05-28T21:05:00+00:00,btc-updown-5m-1780002300,8.56,WIN,UP,2026-05-28T21:14:06.341156+00:00,s_third
6575,2026-05-28T21:13:12.860674+00:00,YES,0.72,100.0,137.87,53.0,BUY YES,39.44,0.6499974825647978,0.6499974825647978,2026-05-28T21:10:00+00:00,btc-updown-5m-1780002600,37.87,WIN,UP,2026-05-28T21:18:51.722850+00:00,s_third
6576,2026-05-28T21:18:13.694734+00:00,YES,0.92,100.0,108.56,456.0,BUY YES,34.47,0.6258872864601359,0.6258872864601359,2026-05-28T21:15:00+00:00,btc-updown-5m-1780002900,-100.0,LOSS,DOWN,2026-05-28T21:24:59.312990+00:00,s_third
6577,2026-05-28T21:23:00.429629+00:00,YES,0.95,100.0,105.21,1315.0,BUY YES,44.65,0.6442029976039784,0.6442029976039784,2026-05-28T21:20:00+00:00,btc-updown-5m-1780003200,5.21,WIN,UP,2026-05-28T21:30:05.257174+00:00,s_third
6578,2026-05-28T21:34:04.566732+00:00,YES,0.95,100.0,105.21,224.0,BUY YES,24.59,0.669734184513537,0.669734184513537,2026-05-28T21:30:00+00:00,btc-updown-5m-1780003800,5.21,WIN,UP,2026-05-28T21:40:15.273573+00:00,s_third
6579,2026-05-28T21:38:00.545896+00:00,YES,0.85,100.0,117.24,258.0,BUY YES,35.41,0.6153424022771672,0.6153424022771672,2026-05-28T21:35:00+00:00,btc-updown-5m-1780004100,17.24,WIN,UP,2026-05-28T21:46:01.189159+00:00,s_third
6581,2026-05-28T21:48:00.763527+00:00,NO,0.93,100.0,107.42,870.0,BUY NO,-53.38,0.6868224630424431,0.6868224630424431,2026-05-28T21:45:00+00:00,btc-updown-5m-1780004700,7.42,WIN,DOWN,2026-05-28T21:55:36.723067+00:00,s_third
6582,2026-05-28T21:53:00.511674+00:00,YES,0.94,100.0,106.3,649.0,BUY YES,53.87,0.6879598796694668,0.6879598796694668,2026-05-28T21:50:00+00:00,btc-updown-5m-1780005000,6.3,WIN,UP,2026-05-28T22:01:23.527220+00:00,s_third
6584,2026-05-28T22:03:38.979691+00:00,NO,0.85,100.0,117.24,843.0,BUY NO,-30.26,0.6018442848381794,0.6018442848381794,2026-05-28T22:00:00+00:00,btc-updown-5m-1780005600,17.24,WIN,DOWN,2026-05-28T22:11:41.855153+00:00,s_third
6586,2026-05-28T22:08:00.731959+00:00,NO,0.93,100.0,107.42,474.0,BUY NO,-43.96,0.6006138266215636,0.6006138266215636,2026-05-28T22:05:00+00:00,btc-updown-5m-1780005900,7.42,WIN,DOWN,2026-05-28T22:16:13.357637+00:00,s_third
6588,2026-05-28T22:13:02.861344+00:00,NO,0.87,100.0,114.62,617.0,BUY NO,-46.01,0.6070845853627062,0.6070845853627062,2026-05-28T22:10:00+00:00,btc-updown-5m-1780006200,14.62,WIN,DOWN,2026-05-28T22:16:54.511338+00:00,s_third
